country_code,year,price_to_income,country_name
USA,1987,119.563743024793,United States
USA,1988,117.418654194463,United States
USA,1989,116.786589719665,United States
USA,1990,113.702092342961,United States
USA,1991,111.595443192508,United States
USA,1992,108.304191374748,United States
USA,1993,107.782146119304,United States
USA,1994,107.531154038047,United States
USA,1995,106.078106988584,United States
USA,1996,105.062401949117,United States
USA,1997,103.883850711507,United States
USA,1998,103.276471012793,United States
USA,1999,105.800571438626,United States
USA,2000,106.29488145801,United States
USA,2001,109.315424983411,United States
USA,2002,112.574335717073,United States
USA,2003,116.61111615718,United States
USA,2004,121.768353426537,United States
USA,2005,130.787833058608,United States
USA,2006,131.328692875974,United States
USA,2007,126.423624451236,United States
USA,2008,111.678173750534,United States
USA,2009,105.73708881143,United States
USA,2010,99.573852038508,United States
USA,2011,91.4540356136226,United States
USA,2012,90.3238068297026,United States
USA,2013,97.4219668001372,United States
USA,2014,98.1603436252004,United States
USA,2015,100.0,United States
USA,2016,103.330989482514,United States
USA,2017,105.243209996704,United States
USA,2018,106.282068103854,United States
USA,2019,107.251119915093,United States
USA,2020,107.433275688287,United States
USA,2021,115.903008481588,United States
USA,2022,131.693602970176,United States
USA,2023,127.305503546447,United States
USA,2024,128.283383013974,United States
USA,2025,127.213145470163,United States
