dauid,christian,no_religion,muslim,hindu,sikh,buddhist,jewish,indigenous_spirituality,other_religion,name
35200991,27.3,55.7,6.8,0.0,0.0,2.3,8.0,0.0,0.0,StatCan area #35200991
35200992,50.0,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35200992
35200993,28.3,65.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35200993
35200994,30.9,49.4,0.0,0.0,0.0,12.3,8.6,0.0,0.0,StatCan area #35200994
35200995,53.6,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35200995
35200996,32.7,55.1,4.1,0.0,0.0,0.0,0.0,0.0,4.1,StatCan area #35200996
35200997,40.3,48.4,0.0,0.0,0.0,4.8,4.0,0.0,0.0,StatCan area #35200997
35200998,36.1,36.1,2.8,2.8,0.0,8.3,0.0,0.0,9.7,StatCan area #35200998
35200999,54.3,34.5,2.6,4.3,0.0,4.3,0.0,0.0,0.0,StatCan area #35200999
35201000,34.5,41.4,0.0,0.0,0.0,2.1,6.2,0.0,0.0,StatCan area #35201000
35201001,56.4,32.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,StatCan area #35201001
35201002,52.4,31.5,4.8,0.0,0.0,7.3,0.0,0.0,0.0,StatCan area #35201002
35201003,55.9,30.4,8.8,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201003
35201004,34.2,49.3,0.0,6.8,0.0,0.0,0.0,0.0,0.0,StatCan area #35201004
35201005,46.7,25.2,14.0,0.0,0.0,8.4,4.7,0.0,1.9,StatCan area #35201005
35201006,39.0,33.8,10.4,13.0,0.0,5.2,0.0,0.0,0.0,StatCan area #35201006
35201007,41.8,46.3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,StatCan area #35201007
35201008,44.9,50.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,StatCan area #35201008
35201009,48.8,34.1,0.0,12.2,0.0,0.0,0.0,0.0,0.0,StatCan area #35201009
35201010,43.7,50.8,0.0,0.0,0.0,0.0,4.0,0.0,0.0,StatCan area #35201010
35201011,44.8,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201011
35201012,46.9,44.4,0.0,0.0,0.0,0.0,0.0,0.0,2.5,StatCan area #35201012
35201013,49.2,33.9,0.0,3.4,0.0,0.0,10.2,0.0,0.0,StatCan area #35201013
35201014,49.5,41.4,0.0,0.0,0.0,0.0,5.4,0.0,0.0,StatCan area #35201014
35201015,34.1,45.5,3.0,2.3,0.0,9.8,5.3,0.0,0.0,StatCan area #35201015
35201016,33.0,54.3,4.3,0.0,0.0,0.0,5.3,0.0,0.0,StatCan area #35201016
35201017,50.6,44.9,0.0,0.0,0.0,3.4,0.0,0.0,0.0,StatCan area #35201017
35201018,46.4,46.4,0.0,0.0,0.0,0.0,4.3,0.0,0.0,StatCan area #35201018
35201019,35.1,51.9,0.0,0.0,0.0,0.0,9.1,0.0,0.0,StatCan area #35201019
35201020,33.3,58.3,0.0,0.0,0.0,4.8,3.6,0.0,0.0,StatCan area #35201020
35201023,32.8,52.5,4.1,0.0,0.0,4.9,4.1,0.0,0.0,StatCan area #35201023
35201024,31.2,57.0,0.0,0.0,0.0,0.0,5.5,0.0,2.3,StatCan area #35201024
35201025,34.5,45.1,0.0,0.0,0.0,1.8,16.8,0.0,0.0,StatCan area #35201025
35201026,32.4,59.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,StatCan area #35201026
35201027,26.8,61.4,0.0,0.0,0.0,0.0,8.7,0.0,1.6,StatCan area #35201027
35201028,19.8,65.3,3.0,0.0,0.0,4.0,7.9,0.0,0.0,StatCan area #35201028
35201029,27.5,56.3,1.8,1.8,0.0,1.8,7.8,0.0,2.4,StatCan area #35201029
35201030,28.2,56.4,7.3,0.0,0.0,0.0,7.3,0.0,0.0,StatCan area #35201030
35201031,23.2,60.0,0.0,1.9,0.0,0.0,12.3,0.0,0.0,StatCan area #35201031
35201032,29.4,48.5,0.0,0.0,0.0,7.4,11.8,0.0,0.0,StatCan area #35201032
35201033,35.0,55.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,StatCan area #35201033
35201034,46.7,40.0,6.7,0.0,0.0,0.0,6.7,0.0,0.0,StatCan area #35201034
35201035,36.7,38.8,0.0,0.0,0.0,2.2,16.5,0.0,1.4,StatCan area #35201035
35201036,47.7,40.5,6.3,0.0,0.0,3.6,0.0,0.0,1.8,StatCan area #35201036
35201038,46.5,39.4,3.1,3.1,0.0,1.6,6.3,0.0,0.0,StatCan area #35201038
35201039,34.7,38.3,8.0,0.0,0.0,0.6,16.4,0.0,0.6,StatCan area #35201039
35201040,33.0,48.9,3.2,0.0,0.0,0.0,14.9,0.0,0.0,StatCan area #35201040
35201041,37.0,24.7,8.4,4.5,0.0,1.9,19.5,0.0,0.0,StatCan area #35201041
35201044,34.0,52.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,StatCan area #35201044
35201045,32.0,58.7,0.0,0.0,0.0,0.0,8.0,0.0,2.7,StatCan area #35201045
35201046,41.0,51.8,0.0,3.6,0.0,0.0,0.0,0.0,2.4,StatCan area #35201046
35201047,15.4,69.2,0.0,0.0,0.0,0.0,12.5,0.0,1.9,StatCan area #35201047
35201048,23.7,54.2,0.0,9.3,0.0,0.0,12.7,0.0,0.0,StatCan area #35201048
35201049,26.1,54.3,3.6,0.0,0.0,0.0,12.3,0.0,2.2,StatCan area #35201049
35201050,32.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201050
35201051,26.6,62.5,2.3,0.0,0.0,1.6,3.9,0.0,3.1,StatCan area #35201051
35201052,26.2,51.2,14.3,0.0,0.0,0.0,4.8,0.0,0.0,StatCan area #35201052
35201053,25.3,62.6,0.0,0.0,0.0,0.0,8.8,0.0,0.0,StatCan area #35201053
35201054,33.6,47.3,2.7,1.8,0.0,2.7,9.1,0.0,1.8,StatCan area #35201054
35201055,29.8,54.8,2.9,5.8,0.0,0.0,4.8,0.0,0.0,StatCan area #35201055
35201056,36.4,50.0,5.7,0.0,0.0,0.0,5.7,0.0,0.0,StatCan area #35201056
35201057,40.2,43.3,0.0,0.0,0.0,0.0,11.8,0.0,0.0,StatCan area #35201057
35201058,22.3,60.2,7.8,0.0,0.0,2.9,4.9,0.0,0.0,StatCan area #35201058
35201059,40.2,48.9,0.0,0.0,0.0,0.0,7.6,0.0,0.0,StatCan area #35201059
35201060,20.4,60.2,2.2,0.0,0.0,4.3,10.8,0.0,2.2,StatCan area #35201060
35201061,30.1,60.2,0.0,0.0,0.0,1.8,7.1,0.0,0.0,StatCan area #35201061
35201062,26.8,57.1,0.0,0.0,0.0,0.0,16.1,0.0,0.0,StatCan area #35201062
35201063,32.9,47.0,0.0,1.8,0.0,2.4,13.4,0.0,1.8,StatCan area #35201063
35201064,27.2,52.6,0.0,0.0,0.0,0.0,20.2,0.0,0.0,StatCan area #35201064
35201065,37.2,46.0,0.0,2.7,0.0,0.0,12.4,0.0,0.0,StatCan area #35201065
35201066,45.7,44.7,0.0,5.3,0.0,0.0,3.2,0.0,0.0,StatCan area #35201066
35201067,29.7,47.3,0.0,0.0,0.0,0.0,23.1,0.0,0.0,StatCan area #35201067
35201068,39.0,50.4,0.0,0.0,0.0,0.0,6.5,0.0,0.0,StatCan area #35201068
35201069,21.9,60.3,0.0,0.0,0.0,0.0,15.1,0.0,0.0,StatCan area #35201069
35201070,33.8,48.6,0.0,0.0,0.0,9.5,2.7,0.0,0.0,StatCan area #35201070
35201071,30.3,50.0,0.0,3.9,0.0,0.0,10.5,0.0,2.6,StatCan area #35201071
35201072,35.3,49.6,5.9,3.4,0.0,0.0,5.0,0.0,0.0,StatCan area #35201072
35201073,34.6,44.6,0.0,0.0,0.0,3.1,13.1,0.0,3.8,StatCan area #35201073
35201076,28.0,41.6,0.0,0.0,0.0,3.2,24.0,0.0,0.0,StatCan area #35201076
35201077,38.2,38.2,0.0,0.0,0.0,0.0,23.6,0.0,0.0,StatCan area #35201077
35201078,49.5,27.7,4.3,0.0,0.0,1.6,15.4,0.0,1.1,StatCan area #35201078
35201079,27.7,42.6,0.0,0.0,0.0,0.0,28.7,0.0,0.0,StatCan area #35201079
35201080,32.6,39.3,0.0,0.0,0.0,2.8,19.7,0.0,0.0,StatCan area #35201080
35201081,23.2,49.3,0.0,0.0,0.0,0.0,20.3,0.0,0.0,StatCan area #35201081
35201104,60.3,22.4,10.3,0.0,0.0,0.0,5.2,0.0,0.0,StatCan area #35201104
35201105,45.5,40.9,0.0,0.0,0.0,0.0,12.1,0.0,0.0,StatCan area #35201105
35201106,31.5,36.0,2.2,0.0,0.0,0.0,23.6,0.0,6.7,StatCan area #35201106
35201107,33.8,39.5,5.7,1.3,0.0,0.0,17.2,0.0,1.3,StatCan area #35201107
35201109,41.5,39.8,0.0,0.0,0.0,0.0,13.8,0.0,0.0,StatCan area #35201109
35201110,41.1,44.9,0.0,0.0,0.0,0.0,13.3,0.0,0.0,StatCan area #35201110
35201111,35.4,37.0,0.0,0.0,0.0,0.0,22.8,0.0,2.4,StatCan area #35201111
35201112,53.6,33.3,0.0,0.0,0.0,0.0,14.3,0.0,0.0,StatCan area #35201112
35201113,36.1,49.5,0.0,0.0,0.0,0.0,9.3,0.0,4.1,StatCan area #35201113
35201114,46.5,38.6,2.0,0.0,0.0,0.0,10.9,0.0,0.0,StatCan area #35201114
35201122,58.6,19.0,0.0,0.0,0.0,10.3,10.3,0.0,0.0,StatCan area #35201122
35201123,72.2,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201123
35201124,69.5,20.7,0.0,3.7,0.0,0.0,4.9,0.0,0.0,StatCan area #35201124
35201125,66.7,28.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,StatCan area #35201125
35201126,61.7,26.7,8.3,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201126
35201127,78.1,18.1,0.0,0.0,0.0,1.9,0.0,0.0,0.0,StatCan area #35201127
35201128,72.6,19.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,StatCan area #35201128
35201129,60.3,32.5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201129
35201130,77.8,11.1,6.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201130
35201131,69.9,25.3,0.0,0.0,0.0,0.0,2.1,0.0,0.0,StatCan area #35201131
35201132,67.8,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201132
35201133,71.2,20.7,0.0,0.0,0.0,0.0,5.4,0.0,1.8,StatCan area #35201133
35201134,55.1,37.1,0.0,0.0,0.0,2.2,0.0,0.0,0.0,StatCan area #35201134
35201139,58.9,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201139
35201140,61.6,32.6,0.0,0.0,0.0,2.3,0.0,0.0,0.0,StatCan area #35201140
35201141,83.8,10.5,0.0,0.0,0.0,0.0,2.9,0.0,0.0,StatCan area #35201141
35201142,44.8,36.5,5.2,4.2,2.1,0.0,8.3,0.0,0.0,StatCan area #35201142
35201143,62.8,28.9,0.0,0.0,0.0,0.0,4.1,0.0,0.0,StatCan area #35201143
35201144,60.3,27.0,7.9,0.0,0.0,0.0,3.2,0.0,0.0,StatCan area #35201144
35201145,62.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201145
35201146,47.2,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201146
35201147,46.4,42.0,0.0,0.0,0.0,4.3,2.9,0.0,0.0,StatCan area #35201147
35201148,57.3,33.7,2.2,0.0,0.0,0.0,5.6,0.0,0.0,StatCan area #35201148
35201149,44.2,44.2,0.0,0.0,0.0,0.0,7.7,0.0,0.0,StatCan area #35201149
35201150,34.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201150
35201151,73.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201151
35201152,34.7,32.0,18.7,0.0,0.0,0.0,4.0,0.0,0.0,StatCan area #35201152
35201153,47.7,32.4,6.3,0.0,0.0,5.4,7.2,0.0,0.0,StatCan area #35201153
35201154,38.4,36.0,0.0,0.0,0.0,0.0,22.1,0.0,3.5,StatCan area #35201154
35201155,45.7,40.7,2.5,0.0,0.0,0.0,9.9,0.0,2.5,StatCan area #35201155
35201156,46.0,39.1,3.4,0.0,0.0,0.0,8.0,0.0,0.0,StatCan area #35201156
35201157,41.9,32.3,0.0,0.0,0.0,0.0,19.4,0.0,0.0,StatCan area #35201157
35201158,58.7,30.2,2.9,2.9,0.0,0.0,1.7,0.0,2.9,StatCan area #35201158
35201159,49.0,39.2,0.0,2.0,0.0,7.2,0.0,0.0,0.0,StatCan area #35201159
35201160,80.6,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201160
35201161,46.9,24.5,22.4,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201161
35201162,60.7,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201162
35201163,59.6,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201163
35201164,35.7,39.3,13.1,0.0,0.0,9.5,3.6,0.0,0.0,StatCan area #35201164
35201165,43.8,47.1,1.7,0.0,0.0,0.0,0.0,0.0,3.3,StatCan area #35201165
35201166,50.0,28.5,17.5,0.0,0.0,2.0,0.0,0.0,0.0,StatCan area #35201166
35201167,29.4,64.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201167
35201168,71.1,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201168
35201169,45.9,44.7,4.7,0.0,0.0,0.0,0.0,0.0,3.5,StatCan area #35201169
35201170,66.7,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201170
35201171,31.7,47.6,0.0,3.7,0.0,14.6,0.0,0.0,0.0,StatCan area #35201171
35201172,52.2,37.8,0.0,0.0,0.0,2.2,0.0,0.0,0.0,StatCan area #35201172
35201173,67.1,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201173
35201174,71.6,25.3,0.0,0.0,0.0,3.2,0.0,0.0,0.0,StatCan area #35201174
35201175,51.9,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201175
35201176,68.1,30.9,0.0,0.0,0.0,0.0,2.1,0.0,0.0,StatCan area #35201176
35201177,64.2,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201177
35201178,67.4,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201178
35201179,69.6,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201179
35201180,71.6,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201180
35201181,71.4,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201181
35201182,72.9,22.2,0.0,0.0,0.0,0.0,2.8,0.0,0.0,StatCan area #35201182
35201185,67.0,23.4,0.0,0.0,0.0,0.0,7.4,0.0,0.0,StatCan area #35201185
35201186,56.5,33.9,0.0,0.0,0.0,0.0,7.3,0.0,0.0,StatCan area #35201186
35201187,60.7,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201187
35201188,55.4,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201188
35201191,58.4,27.3,0.0,0.0,6.5,0.0,3.9,0.0,0.0,StatCan area #35201191
35201192,67.9,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201192
35201193,76.1,15.2,5.4,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201193
35201194,86.7,10.8,0.0,3.6,0.0,0.0,0.0,0.0,0.0,StatCan area #35201194
35201195,92.6,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201195
35201196,72.1,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201196
35201197,61.1,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201197
35201198,59.0,21.4,2.3,0.0,0.0,14.5,0.0,0.0,0.0,StatCan area #35201198
35201199,72.9,22.9,0.0,0.0,0.0,4.2,0.0,0.0,0.0,StatCan area #35201199
35201200,70.8,20.8,0.0,0.0,0.0,2.8,0.0,0.0,0.0,StatCan area #35201200
35201201,79.2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201201
35201202,80.2,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201202
35201203,64.3,18.1,14.6,2.3,0.0,0.0,0.0,0.0,0.0,StatCan area #35201203
35201204,78.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201204
35201205,73.6,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201205
35201206,73.7,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201206
35201209,64.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201209
35201210,83.3,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201210
35201211,64.0,21.3,11.2,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201211
35201212,79.2,12.5,4.2,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201212
35201213,82.4,11.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201213
35201214,67.8,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201214
35201215,65.4,22.6,6.8,3.8,0.0,0.0,0.0,0.0,1.5,StatCan area #35201215
35201216,66.7,20.8,0.0,5.8,0.0,5.8,0.0,0.0,0.0,StatCan area #35201216
35201217,57.5,29.2,7.5,0.0,0.0,0.0,1.7,0.0,0.0,StatCan area #35201217
35201219,60.6,16.2,12.1,3.5,0.0,7.6,0.0,0.0,0.0,StatCan area #35201219
35201228,44.4,29.2,9.7,0.0,0.0,11.1,0.0,0.0,0.0,StatCan area #35201228
35201240,65.5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201240
35201241,65.2,27.5,0.0,0.0,0.0,5.1,0.0,0.0,0.0,StatCan area #35201241
35201242,68.0,18.0,9.0,1.6,0.0,0.0,0.0,0.0,0.0,StatCan area #35201242
35201243,76.9,14.1,0.0,0.0,0.0,7.7,0.0,0.0,0.0,StatCan area #35201243
35201244,69.0,18.3,0.0,8.5,0.0,4.2,0.0,0.0,0.0,StatCan area #35201244
35201249,48.2,27.3,14.5,0.0,0.0,6.4,0.0,0.0,0.0,StatCan area #35201249
35201250,58.7,29.1,1.7,4.1,0.0,2.3,0.0,0.0,1.7,StatCan area #35201250
35201251,46.9,25.4,10.2,1.1,0.0,14.1,0.0,0.0,1.7,StatCan area #35201251
35201252,58.1,29.7,12.2,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201252
35201253,60.0,22.9,5.7,1.9,0.0,7.6,0.0,0.0,0.0,StatCan area #35201253
35201254,62.2,23.5,3.1,0.0,0.0,10.2,0.0,0.0,0.0,StatCan area #35201254
35201255,38.3,50.6,0.0,3.7,0.0,3.7,0.0,0.0,0.0,StatCan area #35201255
35201256,56.8,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201256
35201257,72.3,21.5,3.1,0.0,0.0,0.0,4.6,0.0,0.0,StatCan area #35201257
35201259,72.1,16.3,0.0,0.0,0.0,5.8,0.0,0.0,0.0,StatCan area #35201259
35201263,60.3,32.9,0.0,0.0,0.0,5.5,0.0,0.0,0.0,StatCan area #35201263
35201264,67.6,22.1,4.8,0.0,0.0,4.1,1.4,0.0,0.0,StatCan area #35201264
35201267,54.5,34.1,0.0,0.0,0.0,4.5,0.0,0.0,0.0,StatCan area #35201267
35201278,38.7,48.6,4.5,0.0,0.0,0.0,8.1,0.0,0.0,StatCan area #35201278
35201279,41.6,52.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,StatCan area #35201279
35201280,52.9,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201280
35201281,51.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201281
35201282,49.1,44.8,0.0,0.0,0.0,0.0,2.6,0.0,0.0,StatCan area #35201282
35201283,41.3,40.0,0.0,0.0,0.0,4.0,2.7,0.0,4.0,StatCan area #35201283
35201284,61.6,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201284
35201285,53.1,40.6,0.0,0.0,0.0,0.0,0.0,0.0,4.7,StatCan area #35201285
35201286,44.0,44.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,StatCan area #35201286
35201287,44.8,47.1,0.0,0.0,0.0,0.0,0.0,0.0,2.3,StatCan area #35201287
35201288,51.5,38.8,2.9,0.0,0.0,0.0,4.9,0.0,0.0,StatCan area #35201288
35201289,34.4,60.9,0.0,0.0,0.0,0.0,3.1,0.0,3.1,StatCan area #35201289
35201290,45.9,52.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201290
35201291,42.1,55.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,StatCan area #35201291
35201292,53.0,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201292
35201293,37.6,53.5,0.0,0.0,0.0,3.0,3.0,0.0,0.0,StatCan area #35201293
35201294,52.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201294
35201295,45.9,43.1,0.0,0.0,0.0,2.8,5.5,0.0,0.0,StatCan area #35201295
35201297,46.6,46.1,0.0,1.6,0.0,0.0,4.2,0.0,1.0,StatCan area #35201297
35201298,56.6,38.4,2.0,0.0,0.0,0.0,0.0,0.0,2.5,StatCan area #35201298
35201312,44.0,44.4,1.4,4.6,0.0,2.8,1.4,0.0,0.9,StatCan area #35201312
35201313,38.6,52.3,0.0,0.0,0.0,0.0,8.0,0.0,0.0,StatCan area #35201313
35201314,37.1,59.8,0.0,0.0,0.0,0.0,2.1,0.0,0.0,StatCan area #35201314
35201315,47.4,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201315
35201316,44.0,50.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,StatCan area #35201316
35201317,38.2,59.2,0.0,0.0,0.0,2.6,0.0,0.0,0.0,StatCan area #35201317
35201318,33.3,59.4,2.1,0.0,0.0,0.0,6.2,0.0,0.0,StatCan area #35201318
35201319,36.7,55.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,StatCan area #35201319
35201320,28.3,65.4,0.0,0.0,0.0,0.0,3.8,0.0,1.9,StatCan area #35201320
35201321,36.5,57.3,0.0,0.0,0.0,0.0,3.1,0.0,0.0,StatCan area #35201321
35201322,41.6,51.3,0.0,0.0,0.0,1.8,3.5,0.0,0.0,StatCan area #35201322
35201323,36.3,54.9,0.0,0.0,0.0,3.3,0.0,0.0,0.0,StatCan area #35201323
35201324,33.3,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201324
35201325,31.6,57.9,0.0,0.0,0.0,0.0,10.5,0.0,0.0,StatCan area #35201325
35201326,27.6,66.4,0.0,3.4,0.0,1.7,0.0,0.0,0.0,StatCan area #35201326
35201327,29.5,53.7,3.2,8.4,0.0,2.1,2.1,0.0,0.0,StatCan area #35201327
35201328,40.0,50.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,StatCan area #35201328
35201329,29.9,65.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,StatCan area #35201329
35201331,33.3,57.5,0.0,0.0,0.0,0.0,0.0,0.0,3.4,StatCan area #35201331
35201332,29.2,53.3,0.0,0.0,0.0,10.0,5.0,0.0,2.5,StatCan area #35201332
35201333,30.8,46.2,3.1,0.0,0.0,16.9,0.0,0.0,0.0,StatCan area #35201333
35201334,41.0,20.8,3.5,4.6,0.0,28.9,0.0,0.0,0.0,StatCan area #35201334
35201337,37.5,35.4,2.1,0.0,0.0,16.7,6.2,0.0,4.2,StatCan area #35201337
35201338,28.4,30.5,2.1,14.7,0.0,22.1,2.1,0.0,0.0,StatCan area #35201338
35201339,18.8,54.2,10.4,0.0,0.0,10.4,0.0,0.0,0.0,StatCan area #35201339
35201347,39.0,50.5,0.0,0.0,0.0,8.6,0.0,0.0,0.0,StatCan area #35201347
35201348,33.3,57.1,0.0,4.8,0.0,0.0,2.4,0.0,0.0,StatCan area #35201348
35201349,32.1,59.4,0.0,0.0,0.0,0.0,5.7,0.0,0.0,StatCan area #35201349
35201350,46.7,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,StatCan area #35201350
35201351,28.9,62.9,0.0,0.0,0.0,5.2,0.0,0.0,0.0,StatCan area #35201351
35201352,26.7,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201352
35201353,32.4,59.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201353
35201354,32.0,56.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,StatCan area #35201354
35201355,27.2,59.8,0.0,0.0,0.0,5.4,2.2,0.0,0.0,StatCan area #35201355
35201356,51.5,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201356
35201357,32.1,56.7,2.2,1.3,0.0,3.6,2.7,0.0,0.9,StatCan area #35201357
35201358,30.9,60.4,0.0,2.2,0.0,0.0,5.0,0.0,0.0,StatCan area #35201358
35201359,46.4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201359
35201360,30.7,60.5,2.6,0.0,0.0,0.0,4.4,0.0,0.0,StatCan area #35201360
35201361,41.7,40.0,8.3,2.5,0.0,0.0,1.7,0.0,0.0,StatCan area #35201361
35201362,45.3,39.2,4.7,5.6,0.0,4.1,0.6,0.0,0.6,StatCan area #35201362
35201363,34.4,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201363
35201364,37.2,53.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,StatCan area #35201364
35201365,37.4,54.6,1.2,0.0,0.0,1.2,2.5,0.0,1.8,StatCan area #35201365
35201368,37.1,50.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,StatCan area #35201368
35201369,43.6,47.0,0.0,0.0,0.0,6.8,1.7,0.0,0.0,StatCan area #35201369
35201370,66.7,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #35201370
35201371,42.7,45.1,0.0,0.0,0.0,7.3,2.4,0.0,0.0,StatCan area #35201371
35201372,39.0,56.1,0.0,0.0,0.0,0.0,4.9,0.0,0.0,StatCan area #35201372
35201373,37.3,58.2,0.0,0.0,0.0,0.0,3.0,0.0,0.0,StatCan area #35201373
35201374,36.6,56.7,0.0,0.0,0.0,3.7,2.2,0.0,0.0,StatCan area #35201374
35201375,44.4,47.4,1.5,0.0,0.0,2.3,0.0,0.0,3.8,StatCan area #35201375
35201376,31.6,65.4,0.0,0.0,1.5,0.0,1.5,0.0,0.0,StatCan area #35201376
35201377,34.3,56.7,0.0,0.0,0.0,4.5,0.0,0.0,0.0,StatCan area #35201377
35201378,44.4,48.1,1.9,0.0,0.0,0.0,4.6,0.0,0.0,StatCan area #35201378
35201379,48.9,45.9,0.0,0.0,0.0,0.0,1.5,0.0,0.0,StatCan area #35201379
35201380,33.0,55.7,0.0,0.0,0.0,2.1,8.2,0.0,0.0,StatCan area #35201380
35201381,52.3,35.2,4.5,0.0,0.0,5.7,0.0,0.0,2.3,StatCan area #35201381
35201383,69.6,17.6,0.0,0.0,0.0,8.8,0.0,0.0,0.0,StatCan area #35201383
