dauid,christian,no_religion,muslim,hindu,sikh,buddhist,jewish,indigenous_spirituality,other_religion,name
24580689,84.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580689
24580690,50.0,30.7,13.1,0.0,0.0,3.4,0.0,0.0,1.1,StatCan area #24580690
24580691,37.6,34.6,7.5,6.8,0.0,12.8,0.0,0.0,0.0,StatCan area #24580691
24580692,52.5,28.1,11.9,0.0,0.0,4.4,0.0,0.0,0.0,StatCan area #24580692
24580693,67.7,13.9,15.2,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580693
24580694,61.1,24.2,12.6,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580694
24580695,63.3,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580695
24580696,77.1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580696
24580697,78.4,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580697
24580698,71.7,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580698
24580699,83.0,15.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580699
24580700,92.9,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580700
24580701,56.3,37.9,4.6,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580701
24580702,71.0,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580702
24580703,71.5,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580703
24580704,77.3,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580704
24580705,82.6,16.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580705
24580706,63.2,26.4,9.3,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580706
24580708,77.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580708
24580709,79.1,17.8,2.2,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580709
24580710,63.3,21.1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580710
24580711,60.1,36.7,1.6,0.0,0.0,0.9,0.0,0.0,0.0,StatCan area #24580711
24580712,56.1,31.1,11.4,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580712
24580713,58.2,33.0,6.6,0.0,0.0,2.2,0.0,0.0,0.0,StatCan area #24580713
24580714,56.4,34.8,7.5,0.0,0.0,0.6,0.0,0.0,0.0,StatCan area #24580714
24580715,70.7,25.3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,StatCan area #24580715
24580716,60.3,35.9,2.1,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580716
24580717,72.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580717
24580721,67.3,30.7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,StatCan area #24580721
24580724,53.6,31.9,10.1,0.0,0.0,4.3,0.0,0.0,0.0,StatCan area #24580724
24580727,62.1,27.6,10.3,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580727
24580728,54.0,26.4,17.4,0.0,0.0,0.0,1.3,0.0,0.0,StatCan area #24580728
24580730,58.7,31.0,3.2,6.3,0.0,0.0,0.0,0.0,0.0,StatCan area #24580730
24580731,72.3,24.4,2.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580731
24580732,81.7,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580732
24580733,48.6,27.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580733
24580734,45.5,34.1,18.7,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580734
24580735,37.2,38.8,15.7,4.1,0.0,4.1,0.0,0.0,0.0,StatCan area #24580735
24580736,60.5,23.2,11.9,0.0,0.0,2.7,0.0,0.0,0.0,StatCan area #24580736
24580737,32.9,42.7,15.9,0.0,0.0,7.3,0.0,0.0,0.0,StatCan area #24580737
24580741,41.9,32.5,16.4,2.0,1.0,5.5,0.6,0.0,0.0,StatCan area #24580741
24580742,37.7,45.9,13.1,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580742
24580743,39.7,34.9,9.5,0.0,0.0,17.5,0.0,0.0,0.0,StatCan area #24580743
24580744,51.0,39.6,5.2,0.0,0.0,6.2,0.0,0.0,0.0,StatCan area #24580744
24580746,68.2,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580746
24580747,60.2,28.1,6.8,0.0,0.0,4.0,0.0,0.0,0.0,StatCan area #24580747
24580748,29.5,40.5,17.3,3.9,0.0,7.7,0.0,0.0,0.0,StatCan area #24580748
24580749,38.8,38.1,16.9,0.0,0.0,3.8,0.0,0.0,0.0,StatCan area #24580749
24580750,65.0,17.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580750
24580752,45.0,31.9,15.3,0.0,0.7,4.7,0.0,0.0,0.5,StatCan area #24580752
24580753,72.7,16.7,5.7,3.7,0.0,0.7,0.0,0.0,0.0,StatCan area #24580753
24580754,73.2,19.6,6.5,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580754
24580755,43.8,28.1,24.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580755
24580756,53.5,32.6,10.6,1.5,0.0,1.5,0.0,0.0,0.0,StatCan area #24580756
24580757,27.4,44.8,20.3,3.3,0.0,3.7,0.0,0.0,0.0,StatCan area #24580757
24580758,41.1,47.2,8.7,0.0,0.0,2.6,0.0,0.0,0.0,StatCan area #24580758
24580759,58.5,25.6,11.5,2.0,0.0,0.0,1.2,0.0,0.0,StatCan area #24580759
24580760,37.3,41.1,16.2,0.0,0.0,3.2,2.2,0.0,0.0,StatCan area #24580760
24580761,57.6,33.9,8.5,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580761
24580762,68.2,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580762
24580763,68.1,30.6,0.0,0.0,0.0,1.2,0.0,0.0,0.0,StatCan area #24580763
24580764,63.2,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580764
24580765,65.3,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24580765
24590012,67.7,29.0,2.2,0.0,0.0,0.6,0.0,0.0,0.0,StatCan area #24590012
24590013,59.7,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590013
24590014,60.0,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590014
24590015,77.9,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590015
24590016,64.4,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590016
24590017,47.9,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590017
24590018,67.3,29.1,4.2,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590018
24590019,69.4,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590019
24590020,67.9,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590020
24590021,57.1,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590021
24590022,67.5,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590022
24590023,66.4,29.1,3.7,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590023
24590024,69.3,25.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590024
24590025,51.9,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590025
24590026,80.1,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590026
24590027,65.4,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590027
24590097,71.2,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590097
24590098,65.9,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590098
24590099,69.2,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590099
24590100,59.8,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590100
24590101,81.1,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590101
24590102,74.6,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590102
24590103,75.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590103
24590104,78.6,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590104
24590107,81.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590107
24590109,67.5,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590109
24590110,77.2,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590110
24590111,64.0,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590111
24590112,64.4,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590112
24590113,59.6,32.6,7.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590113
24590114,72.6,19.8,7.5,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590114
24590115,72.1,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590115
24590116,47.5,38.6,11.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590116
24590122,74.7,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590122
24590123,61.6,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590123
24590124,79.8,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590124
24590125,68.1,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590125
24590126,62.8,28.7,8.5,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590126
24590127,76.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590127
24590128,67.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590128
24590129,65.5,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590129
24590130,53.6,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590130
24590131,54.8,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590131
24590132,71.6,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590132
24590133,62.4,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590133
24590134,63.2,34.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590134
24590135,73.9,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590135
24590136,65.4,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590136
24590137,71.9,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590137
24590138,61.8,32.3,5.1,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590138
24590139,69.8,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590139
24590140,62.5,34.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590140
24590141,56.1,41.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590141
24590142,66.3,32.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590142
24590143,64.3,32.5,2.6,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590143
24590144,83.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590144
24590145,84.3,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590145
24590146,69.5,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590146
24590147,62.9,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590147
24590148,85.9,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590148
24590149,66.9,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590149
24590150,76.6,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590150
24590152,53.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590152
24590153,72.9,25.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590153
24590154,73.4,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590154
24590156,79.2,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590156
24590157,62.0,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590157
24590158,70.2,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590158
24590159,59.5,39.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590159
24590160,60.7,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590160
24590161,63.3,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590161
24590162,71.3,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590162
24590163,82.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590163
24590164,63.9,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590164
24590165,71.1,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590165
24590166,72.6,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590166
24590167,77.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590167
24590168,59.8,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590168
24590169,63.6,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590169
24590170,82.7,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590170
24590171,62.6,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590171
24590182,84.8,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590182
24590183,80.3,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590183
24590184,80.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590184
24590185,73.8,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590185
24590186,58.3,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590186
24590187,71.7,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590187
24590188,65.5,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590188
24590189,62.2,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590189
24590190,63.3,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590190
24590192,67.6,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590192
24590193,49.0,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590193
24590194,84.3,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590194
24590195,72.2,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590195
24590197,77.3,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590197
24590198,54.8,36.6,7.5,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590198
24590199,69.1,32.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590199
24590200,56.9,29.2,13.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590200
24590201,76.1,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590201
24590202,85.3,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590202
24590203,51.6,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590203
24590204,71.0,24.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590204
24590205,67.3,32.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590205
24590207,66.2,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590207
24590208,63.9,26.8,9.3,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590208
24590209,75.6,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590209
24590210,58.1,40.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590210
24590211,63.2,29.5,7.4,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590211
24590212,74.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590212
24590213,86.7,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590213
24590214,60.3,39.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590214
24590215,78.7,16.7,5.2,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590215
24590216,55.3,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590216
24590217,66.2,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590217
24590219,65.2,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24590219
24600016,68.3,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600016
24600017,68.3,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600017
24600018,81.2,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600018
24600019,64.0,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600019
24600020,81.2,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600020
24600021,69.9,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600021
24600022,53.7,37.4,8.1,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600022
24600023,88.4,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600023
24600024,76.4,12.4,11.2,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600024
24600028,48.6,36.3,13.0,0.0,0.0,0.0,0.0,0.0,2.1,StatCan area #24600028
24600029,63.8,13.8,22.4,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600029
24600030,73.7,19.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600030
24600031,69.4,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600031
24600032,70.1,26.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600032
24600033,72.1,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600033
24600034,73.7,23.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600034
24600035,68.0,28.7,3.3,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600035
24600036,51.6,40.7,6.6,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600036
24600037,89.8,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600037
24600038,84.3,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600038
24600039,62.3,20.8,18.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600039
24600040,75.0,19.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600040
24600041,70.4,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600041
24600042,73.2,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600042
24600043,66.2,27.2,3.7,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600043
24600044,64.1,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600044
24600045,76.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600045
24600046,77.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600046
24600047,72.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600047
24600048,64.6,26.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600048
24600049,78.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600049
24600050,61.7,28.1,10.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600050
24600051,65.3,34.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600051
24600052,64.2,35.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600052
24600053,69.4,21.8,8.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600053
24600054,68.6,26.7,4.8,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600054
24600055,76.6,18.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600055
24600056,68.7,23.2,7.1,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600056
24600057,61.6,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600057
24600058,81.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600058
24600059,78.4,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600059
24600060,75.7,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600060
24600061,67.4,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600061
24600062,70.5,24.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600062
24600063,60.6,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600063
24600064,65.0,25.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,StatCan area #24600064
24600065,69.3,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600065
24600066,86.7,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600066
24600067,62.4,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600067
24600068,77.6,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600068
24600069,64.6,28.3,7.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600069
24600071,77.6,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600071
24600072,68.9,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600072
24600073,77.5,16.2,5.4,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600073
24600074,59.3,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600074
24600075,71.4,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600075
24600076,58.9,38.3,0.0,0.0,0.0,2.8,0.0,0.0,0.0,StatCan area #24600076
24600077,71.4,19.5,7.8,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600077
24600078,70.3,26.2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600078
24600079,62.4,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600079
24600080,66.2,31.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600080
24600081,71.3,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600081
24600082,83.2,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600082
24600083,80.9,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600083
24600084,68.5,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600084
24600085,77.6,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600085
24600087,66.2,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600087
24600088,78.4,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600088
24600089,67.0,26.6,5.3,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600089
24600090,74.1,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600090
24600091,84.6,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600091
24600092,66.2,17.6,14.7,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600092
24600093,66.7,32.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600093
24600094,68.2,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600094
24600095,63.9,33.3,0.0,0.0,0.0,0.0,0.0,0.0,2.8,StatCan area #24600095
24600098,65.6,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600098
24600099,77.8,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600099
24600100,60.0,36.4,3.6,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600100
24600101,62.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600101
24600102,81.3,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600102
24600103,77.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600103
24600104,69.9,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600104
24600105,67.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600105
24600106,77.3,18.8,3.1,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600106
24600107,66.4,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600107
24600108,81.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600108
24600109,72.6,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600109
24600110,53.3,27.8,16.7,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600110
24600111,83.9,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600111
24600112,71.4,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600112
24600113,71.3,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600113
24600114,70.2,18.1,8.5,0.0,0.0,0.0,0.0,0.0,3.2,StatCan area #24600114
24600115,71.2,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600115
24600116,72.8,17.6,9.6,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600116
24600117,69.3,22.8,7.9,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600117
24600118,62.4,31.2,5.5,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600118
24600119,51.9,42.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600119
24600120,77.3,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600120
24600121,79.5,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600121
24600122,68.9,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600122
24600123,77.5,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,StatCan area #24600123
