date,exports_us,imports_us,exports_total,imports_total,exports_us_share,balance_us,balance_total,balance_row
2016-09-01,33127.2,23137.7,43704.2,46990.0,75.79866465923183,9989.499999999996,-3285.800000000003,-13275.3
2016-10-01,33146.6,23223.2,43822.6,44381.8,75.6381410505082,9923.399999999998,-559.2000000000044,-10482.600000000002
2016-11-01,34944.3,22806.7,46301.6,44366.7,75.4710420374242,12137.600000000002,1934.9000000000015,-10202.7
2016-12-01,33397.7,22858.7,44835.0,44366.3,74.4902419984387,10538.999999999996,468.6999999999971,-10070.3
2017-01-01,34893.1,23860.5,46020.4,45445.6,75.82094027865902,11032.599999999999,574.8000000000029,-10457.799999999996
2017-02-01,35669.8,23310.2,46269.7,45892.7,77.0910552694312,12359.600000000002,377.0,-11982.600000000002
2017-03-01,34570.7,23810.9,46513.5,46226.6,74.3240134584583,10759.799999999996,286.90000000000146,-10472.899999999994
2017-04-01,36205.0,23999.0,47175.0,47212.6,76.74615792262851,12206.0,-37.599999999998545,-12243.599999999999
2017-05-01,36222.9,25248.0,47835.8,48530.7,75.72341217247333,10974.900000000001,-694.8999999999942,-11669.799999999996
2017-06-01,34434.7,24694.5,45691.4,48378.1,75.3636351698569,9740.199999999997,-2686.699999999997,-12426.899999999994
2017-07-01,33063.2,23307.3,43478.2,45716.8,76.04546646365304,9755.899999999998,-2238.600000000006,-11994.500000000004
2017-08-01,32781.0,23581.4,43105.3,45814.7,76.04865294986926,9199.599999999999,-2709.399999999994,-11908.999999999993
2017-09-01,32109.5,23661.0,43015.6,45970.2,74.64617487609146,8448.5,-2954.5999999999985,-11403.099999999999
2017-10-01,33332.2,23199.6,44105.6,45360.7,75.57362330407022,10132.599999999999,-1255.0999999999985,-11387.699999999997
2017-11-01,35588.7,25313.9,46246.4,48423.9,76.95453051480763,10274.799999999996,-2177.5,-12452.299999999996
2017-12-01,35313.6,24870.8,46629.8,49056.4,75.73182814423393,10442.8,-2426.5999999999985,-12869.399999999998
2018-01-01,34445.3,23818.3,45407.9,46777.7,75.85750497160187,10627.000000000004,-1369.7999999999956,-11996.8
2018-02-01,35220.3,25075.6,46448.2,48177.6,75.82705034856035,10144.700000000004,-1729.4000000000015,-11874.100000000006
2018-03-01,35591.5,26257.4,48021.0,50612.6,74.11653235043002,9334.099999999999,-2591.5999999999985,-11925.699999999997
2018-04-01,36442.4,25014.0,48391.2,49444.9,75.30790722280085,11428.400000000001,-1053.7000000000044,-12482.100000000006
2018-05-01,36704.2,25712.3,48730.2,50530.5,75.32125868557897,10991.899999999998,-1800.300000000003,-12792.2
2018-06-01,37969.5,25875.3,51314.5,50982.7,73.99370548285572,12094.2,331.8000000000029,-11762.399999999998
2018-07-01,38939.4,25826.9,51238.4,50752.3,75.99651823632276,13112.5,486.09999999999854,-12626.400000000001
2018-08-01,37773.9,25063.7,50080.3,49929.4,75.42666477636915,12710.2,150.90000000000146,-12559.3
2018-09-01,37239.4,25657.3,49730.2,49977.4,74.88286795548782,11582.100000000002,-247.20000000000437,-11829.300000000007
2018-10-01,36917.6,25878.3,49598.4,49502.8,74.43304622729765,11039.3,95.59999999999854,-10943.7
2018-11-01,35820.9,25376.5,48439.4,49129.6,73.94992506100407,10444.400000000001,-690.1999999999971,-11134.599999999999
2018-12-01,34783.1,25035.7,46895.0,50068.1,74.17229981874401,9747.399999999998,-3173.0999999999985,-12920.499999999996
2019-01-01,33627.4,25356.0,46344.1,51100.0,72.56026117671938,8271.400000000001,-4755.9000000000015,-13027.300000000003
2019-02-01,35255.9,25861.5,46508.2,50538.6,75.80577188538797,9394.400000000001,-4030.4000000000015,-13424.800000000003
2019-03-01,37644.5,25881.2,49856.9,51787.7,75.50509558356015,11763.3,-1930.7999999999956,-13694.099999999995
2019-04-01,38230.7,26122.2,50378.0,51060.5,75.88768907062607,12108.499999999996,-682.5,-12790.999999999996
2019-05-01,39538.5,26260.8,52801.5,51687.1,74.88139541490298,13277.7,1114.4000000000015,-12163.3
2019-06-01,38110.5,25142.6,50290.3,49995.8,75.78101542444567,12967.900000000001,294.5,-12673.400000000001
2019-07-01,37893.3,25085.4,49995.4,49871.2,75.7935730087168,12807.900000000001,124.20000000000437,-12683.699999999997
2019-08-01,37848.2,25741.4,49953.7,50374.7,75.76655983440665,12106.799999999996,-421.0,-12527.799999999996
2019-09-01,37640.6,25351.4,49285.4,49358.0,76.37271889849731,12289.199999999997,-72.59999999999854,-12361.799999999996
2019-10-01,37175.6,25218.7,48798.7,49254.9,76.18153762292849,11956.899999999998,-456.20000000000437,-12413.100000000002
2019-11-01,35857.2,24868.5,48270.3,48696.8,74.28418717099333,10988.699999999997,-426.5,-11415.199999999997
2019-12-01,37255.7,24377.0,49600.0,48237.2,75.11229838709677,12878.699999999997,1362.800000000003,-11515.899999999994
2020-01-01,36317.6,25662.0,48081.0,48989.1,75.53420269961107,10655.599999999999,-908.0999999999985,-11563.699999999997
2020-02-01,37322.8,25572.5,48809.2,48881.6,76.46673168173214,11750.300000000003,-72.40000000000146,-11822.700000000004
2020-03-01,34552.4,24141.6,45535.2,46379.2,75.88063739700277,10410.800000000003,-844.0,-11254.800000000003
2020-04-01,22672.3,15199.0,32817.4,35468.2,69.08621645834222,7473.299999999999,-2650.7999999999956,-10124.099999999995
2020-05-01,23181.9,15249.5,33722.0,34490.0,68.74414328924739,7932.4000000000015,-768.0,-8700.400000000001
2020-06-01,27972.9,20102.3,39526.6,42108.6,70.76981070974989,7870.600000000002,-2582.0,-10452.600000000002
2020-07-01,32123.0,23066.6,43862.5,46676.0,73.23567968082074,9056.400000000001,-2813.5,-11869.900000000001
2020-08-01,33987.6,23302.0,44729.1,46878.5,75.98543230246081,10685.599999999999,-2149.4000000000015,-12835.0
2020-09-01,34045.0,23875.9,45985.7,47967.3,74.0338844466867,10169.099999999999,-1981.6000000000058,-12150.700000000004
2020-10-01,34068.1,23033.4,46196.6,48762.8,73.74590337817068,11034.699999999997,-2566.2000000000044,-13600.900000000001
2020-11-01,33432.5,22957.5,46506.9,48847.6,71.88718233208405,10475.0,-2340.699999999997,-12815.699999999997
2020-12-01,33205.6,23375.9,46754.9,48171.1,71.02057752235595,9829.699999999997,-1416.199999999997,-11245.899999999994
2021-01-01,37031.5,23484.6,50744.0,49195.9,72.9771007409743,13546.900000000001,1548.0999999999985,-11998.800000000003
2021-02-01,38043.1,23671.5,50147.9,48527.5,75.86180079325355,14371.599999999999,1620.4000000000015,-12751.199999999997
2021-03-01,36375.8,25016.0,49969.9,50839.7,72.79542284455243,11359.800000000003,-869.7999999999956,-12229.599999999999
2021-04-01,36395.0,23369.3,49214.3,48921.9,73.95208303277705,13025.7,292.40000000000146,-12733.3
2021-05-01,36445.7,23274.5,48944.2,50132.3,74.46377711761556,13171.199999999997,-1188.1000000000058,-14359.300000000003
2021-06-01,39544.6,24082.2,53212.3,50019.0,74.31477308817698,15462.399999999998,3193.300000000003,-12269.099999999995
2021-07-01,40072.5,26420.5,52504.8,51661.2,76.32159345431275,13652.0,843.6000000000058,-12808.399999999994
2021-08-01,40733.1,24846.2,53833.4,51067.2,75.66510753547054,15886.899999999998,2766.2000000000044,-13120.699999999993
2021-09-01,39572.3,23669.6,52129.4,50149.9,75.91167364289633,15902.700000000004,1979.5,-13923.200000000004
2021-10-01,41330.9,26021.8,54565.7,53141.8,75.74520257231192,15309.100000000002,1423.8999999999942,-13885.200000000008
2021-11-01,45639.4,27676.0,58424.5,54854.3,78.11688589547194,17963.4,3570.199999999997,-14393.200000000004
2021-12-01,45002.3,28304.7,58027.8,58113.9,77.55300045840097,16697.600000000002,-86.09999999999854,-16783.7
2022-01-01,45137.9,27371.8,57963.8,54718.2,77.87256874117983,17766.100000000002,3245.600000000006,-14520.499999999996
2022-02-01,46049.0,26971.6,60253.9,57009.4,76.42492851085157,19077.4,3244.5,-15832.900000000001
2022-03-01,49155.7,28617.1,63578.9,60951.2,77.31448640979947,20538.6,2627.7000000000044,-17910.899999999994
2022-04-01,51636.5,30379.6,65478.9,62924.5,78.85975482178227,21256.9,2554.4000000000015,-18702.5
2022-05-01,53552.3,30359.9,71522.6,62451.9,74.87465500415253,23192.4,9070.700000000004,-14121.699999999997
2022-06-01,53307.5,32097.6,69234.1,64509.2,76.99601785825192,21209.9,4724.900000000009,-16484.999999999993
2022-07-01,52388.5,32264.7,68005.1,63977.6,77.03613405465177,20123.8,4027.5000000000073,-16096.299999999992
2022-08-01,51055.5,31509.1,66314.7,63517.1,76.98971721202086,19546.4,2797.5999999999985,-16748.800000000003
2022-09-01,50010.6,31698.0,65909.0,63799.0,75.87825638380191,18312.6,2110.0,-16202.599999999999
2022-10-01,49863.5,32395.5,65810.0,65127.6,75.76888010940587,17468.0,682.4000000000015,-16785.6
2022-11-01,47906.1,31511.5,64326.7,63157.0,74.4731192490832,16394.6,1169.699999999997,-15224.900000000001
2022-12-01,49309.4,31251.8,65028.1,62279.2,75.82783442850092,18057.600000000002,2748.9000000000015,-15308.7
2023-01-01,49937.5,32193.9,66184.6,64220.3,75.45184227146495,17743.6,1964.300000000003,-15779.299999999996
2023-02-01,48346.8,30412.4,63400.3,63088.0,76.25642149958281,17934.4,312.3000000000029,-17622.1
2023-03-01,48215.8,30316.1,63994.7,61138.8,75.3434268775383,17899.700000000004,2855.899999999994,-15043.80000000001
2023-04-01,49942.5,30617.8,64687.1,61681.3,77.20627451222887,19324.7,3005.7999999999956,-16318.900000000005
2023-05-01,49630.9,31949.4,63587.3,64330.7,78.051592063195,17681.5,-743.3999999999942,-18424.899999999994
2023-06-01,47437.3,31387.9,60251.8,63955.8,78.73175573177897,16049.400000000001,-3704.0,-19753.4
2023-07-01,48523.7,31259.1,61511.4,61489.9,78.88570248766894,17264.6,21.5,-17243.1
2023-08-01,50765.4,31937.5,64664.0,63646.3,78.50643325497958,18827.9,1017.6999999999971,-17810.200000000004
2023-09-01,50672.9,31983.6,64905.6,63687.1,78.0716918108761,18689.300000000003,1218.5,-17470.800000000003
2023-10-01,50970.0,31171.6,65627.8,62596.6,77.6652577109091,19798.4,3031.2000000000044,-16767.199999999997
2023-11-01,51621.2,30817.1,65953.3,63559.4,78.26932086794747,20804.1,2393.9000000000015,-18410.199999999997
2023-12-01,48004.0,31758.8,63115.7,63722.9,76.0571458448532,16245.2,-607.2000000000044,-16852.400000000005
2024-01-01,47005.9,30499.0,61020.7,60569.9,77.03271185024099,16506.9,450.79999999999563,-16056.100000000006
2024-02-01,48300.3,31180.5,64294.0,63471.0,75.1241173359878,17119.800000000003,823.0,-16296.800000000003
2024-03-01,47409.6,30943.4,62529.7,62455.3,75.81933065407318,16466.199999999997,74.39999999999418,-16391.800000000003
2024-04-01,49705.1,32209.4,65127.3,64095.7,76.31991499724386,17495.699999999997,1031.6000000000058,-16464.09999999999
2024-05-01,49693.2,31711.4,63314.4,63619.0,78.48641067434896,17981.799999999996,-304.59999999999854,-18286.399999999994
2024-06-01,51048.1,32225.7,66780.7,65247.3,76.44139699044784,18822.399999999998,1533.3999999999942,-17289.000000000004
2024-07-01,51603.4,31049.5,66499.9,63694.6,77.59921443490893,20553.9,2805.2999999999956,-17748.600000000006
2024-08-01,48441.8,31627.5,64509.6,64953.5,75.0923893498022,16814.300000000003,-443.90000000000146,-17258.200000000004
2024-09-01,49930.6,31462.8,65313.8,64450.9,76.44724392088655,18467.8,862.9000000000015,-17604.899999999998
2024-10-01,48322.0,30940.5,65406.3,64039.5,73.87973329786274,17381.5,1366.800000000003,-16014.699999999997
2024-11-01,51099.1,32646.9,66477.7,65014.0,76.86652817410952,18452.199999999997,1463.699999999997,-16988.5
2024-12-01,53379.8,31007.2,69580.0,65683.8,76.71716010347801,22372.600000000002,3896.199999999997,-18476.400000000005
2025-01-01,58134.6,33516.7,74249.0,67831.4,78.29681207827714,24617.9,6417.600000000006,-18200.299999999996
2025-02-01,55991.1,33374.3,69751.5,67294.5,80.2722522096299,22616.799999999996,2457.0,-20159.799999999996
2025-03-01,50870.1,33314.7,68397.6,68672.2,74.3741008456437,17555.4,-274.59999999999127,-17829.999999999993
2025-04-01,44162.9,27966.2,61876.6,65770.0,71.37253824547568,16196.7,-3893.4000000000015,-20090.100000000002
2025-05-01,43291.7,29231.2,62194.3,66063.1,69.60718265178642,14060.499999999996,-3868.800000000003,-17929.3
2025-06-01,43090.1,30532.4,61239.2,66184.0,70.36359064128858,12557.699999999997,-4944.800000000003,-17502.5
2025-07-01,45886.7,29870.3,62559.4,65380.6,73.3490091017497,16016.399999999998,-2821.199999999997,-18837.599999999995
2025-08-01,44562.4,29186.0,60679.8,65298.4,73.43860724656311,15376.400000000001,-4618.5999999999985,-19995.0
2025-09-01,45466.8,28422.0,63670.8,62316.7,71.40918600049002,17044.800000000003,1354.1000000000058,-15690.699999999997
2025-10-01,44139.1,29783.3,64945.6,64815.1,67.96318765243527,14355.8,130.5,-14225.3
2025-11-01,44245.6,28087.3,64140.6,64952.3,68.98220471900794,16158.3,-811.7000000000044,-16970.000000000004
2025-12-01,44806.3,28382.8,65301.0,64392.7,68.61502886632671,16423.500000000004,908.3000000000029,-15515.2
2026-01-01,41567.8,28711.5,61386.6,65283.3,67.71477814376428,12856.300000000003,-3896.7000000000044,-16753.000000000007
2026-02-01,45050.0,31339.4,65631.8,69008.7,68.64050658369875,13710.599999999999,-3376.899999999994,-17087.499999999993
2026-03-01,45495.8,30237.6,68793.6,66751.6,66.13376825751233,15258.200000000004,2042.0,-13216.200000000004
