country_code,year,real_gdp_growth,country_name
DEU,2006,4.03515575789709,Germany
DEU,2007,2.99389131055429,Germany
DEU,2008,0.626268557044952,Germany
DEU,2009,-5.4994104735532,Germany
DEU,2010,4.00688030940753,Germany
DEU,2011,3.83009757608049,Germany
DEU,2012,0.650329452760346,Germany
DEU,2013,0.514758297915677,Germany
DEU,2014,2.16851878065306,Germany
DEU,2015,1.41761035597584,Germany
DEU,2016,2.13658559106247,Germany
DEU,2017,3.10003158327939,Germany
DEU,2018,1.14894677123537,Germany
DEU,2019,1.01022577608096,Germany
DEU,2020,-4.48618444939278,Germany
DEU,2021,3.86523444369759,Germany
DEU,2022,1.8860158408627,Germany
DEU,2023,-0.674637423574836,Germany
DEU,2024,-0.471876493752674,Germany
DEU,2025,0.3448104612348,Germany
DEU,2026,0.655989095017631,Germany
DNK,2000,3.72400822720917,Denmark
DNK,2001,0.95003260391357,Denmark
DNK,2002,0.456529813326028,Denmark
DNK,2003,0.441091159880571,Denmark
DNK,2004,2.77635084705983,Denmark
DNK,2005,2.35960941820781,Denmark
DNK,2006,3.8164886137743,Denmark
DNK,2007,0.9871746227264,Denmark
DNK,2008,-0.417177923737512,Denmark
DNK,2009,-4.97447795960274,Denmark
DNK,2010,1.58289633056027,Denmark
DNK,2011,1.31080337777256,Denmark
DNK,2012,-0.0054321598508266,Denmark
DNK,2013,1.39267415857449,Denmark
DNK,2014,1.27799902182768,Denmark
DNK,2015,2.10441402398807,Denmark
DNK,2016,3.0730521562344,Denmark
DNK,2017,3.05647973639751,Denmark
DNK,2018,1.86001928075223,Denmark
DNK,2019,1.71139746323126,Denmark
DNK,2020,-1.78010567550027,Denmark
DNK,2021,6.50032219095009,Denmark
DNK,2022,0.443836044438257,Denmark
DNK,2023,0.60458782467191,Denmark
DNK,2024,3.47783608318372,Denmark
DNK,2025,2.92843311280166,Denmark
DNK,2026,2.54820026484478,Denmark
FIN,2000,5.75254079030849,Finland
FIN,2001,2.64142400316948,Finland
FIN,2002,1.68732630464511,Finland
FIN,2003,2.01125740190443,Finland
FIN,2004,4.00593235205001,Finland
FIN,2005,2.77679817231174,Finland
